objectid,objectnumber,title,displaydate,datebegin,dateend,displaymaker,displayculture,displayperiod,medium,classification,displaygeography,accessionyear,department
50765,x1983-748,"House and gardens in South Canaan, Connecticut [4/14]",ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Connecticut, South Canaan",1983-01-01,Photography Archives
50729,x1983-1079,Richard Watson Gilder,"1908, printed later",1908,1908,"Clarence H. White, American, 1871–1925",,,Platinum or palladium print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50728,x1983-1085,"Portrait of F. Hopkinson Smith, reading paper [4/4]",ca. 1915,1915,1915,"Clarence H. White, American, 1871–1925",,,Waxed platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50775,x1983-758,"Church, South Canaan, Connecticut [2/12]",ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Connecticut, South Canaan",1983-01-01,Photography Archives
129221,2010-102.3 c,"Illustration to ""Eben Holden""",1903,1903,1903,"Clarence H. White, American, 1871–1925",,,Photogravure,Photographs,"Place made: North America, United States, New York, New York",2010-01-01,Photography
50494,x1983-995,"Shipbuilding, Bath, Maine [23/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50734,x1983-1039,Portrait of a seated man [3/17],ca. 1915,1915,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50789,x1983-1063,"Portrait of Irving Bacheller, author [2/3]",ca. 1918,1918,1918,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
43072,x1983-496,"The Sea [Rose Pastor Stokes, Caritas Island, Connecticut]","1909, printed after 1917",1909,1909,"Clarence H. White, American, 1871–1925",,,Palladium print,Photographs,"Place made: North America, United States, Connecticut, Caritas Islands",1983-01-01,Photography Archives
129333,2010-102.22 o,Portrait – Mrs. Harrington Mann,1907,1907,1907,"Clarence H. White, American, 1871–1925",,,Photogravure,Photographs,"Place made: North America, United States, New York, New York",2010-01-01,Photography
129254,2010-102.9 c,"Illustration to ""Eben Holden""",1905,1905,1905,"Clarence H. White, American, 1871–1925",,,Photogravure,Photographs,"Place made: North America, United States, New York, New York",2010-01-01,Photography
50774,x1983-306,"House and gardens in South Canaan, Connecticut [13/14]",ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Connecticut, South Canaan",1983-01-01,Photography Archives
42512,x1983-517,Spring,1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print with graphite,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50458,x1983-992,"Shipbuilding, Bath, Maine [20/55]",1917,1917,1917,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Maine, Bath",1983-01-01,Photography Archives
50782,x1983-766,"Church, South Canaan, Connecticut [9/12]",ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Connecticut, South Canaan",1983-01-01,Photography Archives
40263,x1983-893,Tree branches,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50725,x1983-1090,Portrait of Sylvester Veinick [2/2],ca. 1915,1915,1915,"Clarence H. White, American, 1871–1925",,,Unknown,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50787,x1983-866,"South Canaan, Connecticut [3/3]",ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Gelatin silver print,Photographs,"Place made: North America, United States, Connecticut, South Canaan",1983-01-01,Photography Archives
25630,x1983-1091,Portrait of Mr. Gilpin,ca. 1915,1915,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
129219,2010-102.3 a,Letitia Felix,1901,1901,1901,"Clarence H. White, American, 1871–1925",,,Photogravure,Photographs,"Place made: North America, United States, New York, New York",2010-01-01,Photography
40346,x1983-850,"F. Holland Day's dock, Maine",ca. 1910–1915,1910,0,"Clarence H. White, American, 1871–1925",,,,Photographs,"Place made: North America, United States, Maine",1983-01-01,Photography Archives
50770,x1983-753,"House and gardens in South Canaan, Connecticut [9/14]",ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Connecticut, South Canaan",1983-01-01,Photography Archives
43091,x1983-1089,Portrait of Sylvester Veinick [1/2],ca. 1915,1915,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50767,x1983-750,"House and gardens in South Canaan, Connecticut [6/14]",ca. 1916,1916,1916,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States, Connecticut, South Canaan",1983-01-01,Photography Archives
86268,x1975-75.51,"North Frieze. Combat of Apollo, Artemis and Dionysus with Three Giants. Head of First Giant",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86305,x1975-78.24,Tondo Relief of the Madonna and Child. Madonna and Child,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86277,x1975-75.60,North Frieze. Corner Block. Combat of a God and Two Giants. The Two Giants,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86280,x1975-75.63,Crown Molding above East Frieze,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86220,x1975-75.3,Caryatid. Relief on the Polos – Satyr and Maenad,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86187,x1975-76.36,Pilaster to Observer's Left. Lower Section: Vase and Sprays of Foliage,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86256,x1975-75.39,East Frieze. The Battle of the Greeks and Trojans. Gorgons Head from the Shield of Menelaos,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86283,x1975-78.2,Base. Seated Figure Resting Against a Lion's Head,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86307,x1975-78.26,Tondo Relief of the Madonna and Child. Hand of the Madonna and Feet of the Child,1933,1933,1933,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86263,x1975-75.46,North Frieze. Two Giants with Spears and Shields. Legs,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86188,x1975-76.37,Pilaster to Observer's Left. Adjoining Section: Foliage,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86278,x1975-75.61,North Frieze. Corner Block. Combat of a God and Two Giants. Head of Fallen Giant,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86271,x1975-75.54,North Frieze. Hera Attacking Fallen Giant. Head of Hera,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86255,x1975-75.38,East Frieze. The Battle of the Greeks and Trojans. Aeneas. Head and Torso,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86272,x1975-75.55,North Frieze. Combat of Athena and Two Giants. Drapery of Athena,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86241,x1975-75.24,South Frieze. Horses Approaching an Altar,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86243,x1975-75.26,South Frieze. The Rape of a Daughter of Leukippos. Two Figures and Chariot,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86261,x1975-75.44,North Frieze. Two Giants with Spears and Shields. Whole,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86247,x1975-75.30,East Frieze. Second Seated Goddess. (Artemis ?) Head,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86265,x1975-75.48,"North Frieze. Combat of Apollo, Artemis and Dionysus with Three Giants. Head of Dionysus",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86242,x1975-75.25,South Frieze. Trotting Horses and the Head of Charioteer,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86154,x1975-76.3,"The Pietà, Head of Christ",1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86276,x1975-75.59,North Frieze. Corner Block. Combat of a God and Two Giants,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86192,x1975-76.41,Pilaster to Observer's Right. Central Section,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86226,x1975-75.9,Pediment. Athena,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86254,x1975-75.37,East Frieze. The Battle of the Greeks and Trojans over the Body of Euphorbos,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86251,x1975-75.34,East Frieze. Arm of the Throne of Zeus. Supported by Satyr and Maenad,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86231,x1975-75.14,West Frieze. Hermes Holding the Horses of Athena. Legs,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
86234,x1975-75.17,West Frieze. The Horses of Athena. Legs,1929,1929,1929,"Clarence Kennedy, American, 1892–1972",,,Gelatin silver print,Photographs,"Place made: North America, United States, Massachusetts, Northampton",1975-01-01,Photography
39869,x1983-303,Man on a raft,ca. 1915–1920,1915,1920,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
50735,x1983-1040,Portrait of a seated man [4/17],ca. 1915,1915,1915,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
42431,x1983-347,The Bubble,1898,1898,1898,"Clarence H. White, American, 1871–1925",,,Platinum print,Photographs,"Place made: North America, United States",1983-01-01,Photography Archives
